id,squareMeters,numberOfRooms,hasYard,hasPool,floors,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,hasFirePlace,hasBalcony,hasSolarPanels,hasAirCondition,hasView,hasSecuritySystem,price
3025,30807,54,0,0,45,7,2,1998,0,1,4179,4194,635,0,0,4877,3949,6385,215,597,524,3083235.8
3026,46204,1,0,1,78,5,1,1997,0,0,6846,3354,839,0,2,565,3981,6524,1571,965,7791,4627498.7
3027,16000,12,1,1,65,5,5,2007,0,1,6484,764,624,1,5,949,4849,6638,8173,7761,3734,1606948.7
3028,416,61,1,0,100,4,7,1996,1,0,7052,7211,786,0,2,8349,597,7521,4305,9272,3608,46790.6
3029,30373,41,0,0,43,3,3,2020,1,0,8619,4350,882,1,3,7700,965,215,1050,9861,98,3044199.1
3030,16009,21,1,1,35,2,8,2000,1,1,5663,6251,686,0,6,9438,7761,1571,2033,6697,4910,1609358.2
3031,30187,1,1,1,33,9,3,2000,0,0,2538,13,685,1,9,4194,9272,8173,5342,8146,7361,3021287.2
3032,25472,26,0,1,21,2,2,2003,1,1,9534,3488,985,1,6,3354,9861,4305,737,3842,5590,2552592.3
3033,63345,56,0,0,49,8,1,2018,0,1,8766,4694,727,0,0,764,6697,1050,1245,6314,6304,6341209.8
3034,63751,87,0,1,50,4,4,2021,0,1,7763,3335,222,1,5,7211,8146,2033,1720,4877,7256,6383612.1
3035,54272,69,1,1,90,3,4,2000,1,0,6529,7857,622,1,3,4350,3842,5342,524,565,4667,5431596.2
3036,58036,54,0,1,17,7,1,2007,1,0,2574,1742,229,1,2,6251,6314,737,7791,949,6438,5809016.7
3037,71833,54,0,1,6,3,4,2013,1,1,6093,5573,690,0,7,13,4877,1245,3734,8349,9952,7185318.3
3038,30291,4,0,0,34,8,6,1997,0,0,1223,7465,365,0,7,3488,565,1720,3608,7700,3627,3030131.7
3039,57841,20,0,1,38,8,8,2018,0,0,1326,6181,342,1,2,4694,949,524,98,9438,2041,5788561.8
3040,22701,24,0,0,37,9,3,1999,0,0,7463,5070,434,1,8,3335,8349,7791,4910,4194,7229,2274785.9
3041,35967,60,1,0,4,4,1,2000,0,1,7965,9095,386,0,5,7857,7700,3734,7361,3354,401,3607974.2
3042,43108,91,1,1,50,3,4,1996,1,1,9147,1075,294,1,10,1742,9438,3608,5590,764,9458,4317950.6
3043,58036,22,0,1,45,4,5,2006,0,0,4253,530,377,0,6,5573,4194,98,6304,7211,9034,5810570.6
3044,84396,38,1,1,52,10,5,2015,1,0,3837,2452,697,0,0,7465,3354,4910,7256,4350,3015,8449333.5
3045,211,6,1,1,35,6,1,2009,0,0,4000,8758,126,1,9,6181,764,7361,4667,6251,8383,24058.9
3046,75689,38,0,0,57,2,3,2006,1,0,4245,1280,726,1,5,5070,7211,5590,6438,13,5226,7571270.6
3047,5322,80,1,0,4,1,7,1993,0,0,6998,7795,105,1,8,9095,4350,6304,9952,3488,1684,541599.3
3048,3963,35,0,1,45,2,9,2009,1,1,8349,7725,829,0,4,1075,6251,7256,3627,4694,3685,408380.9
3049,85490,11,1,0,65,2,4,2000,1,1,87,2131,108,0,4,530,13,4667,2041,3335,4965,8554823.2
3050,51490,36,0,0,36,2,9,1998,0,0,7481,2530,396,0,1,2452,3488,6438,7229,7857,7359,5157896.8
3051,79457,79,0,1,95,2,10,2000,0,0,8732,5411,108,0,9,8758,4694,9952,401,1742,3031,7949180.2
3052,5825,35,0,1,49,5,10,2016,0,0,6361,6594,455,0,7,1280,3335,3627,9458,5573,779,598186.6
3053,7169,80,0,0,43,8,7,2003,0,0,8349,3830,371,0,4,7795,7857,2041,9034,7465,298,722385.3
3054,2588,82,1,0,13,8,8,2016,0,1,2677,9854,987,0,2,7725,1742,7229,3015,6181,655,267798.6
3055,48399,32,1,0,78,5,1,2007,1,0,1272,2935,401,0,4,2131,5573,401,8383,5070,6651,4847310.7
3056,67529,36,1,1,35,10,7,2019,0,0,9627,3726,428,1,10,2530,7465,9458,5226,9095,3949,6758563.9
3057,8537,58,1,1,59,4,8,1998,0,0,3962,4975,297,1,4,5411,6181,9034,1684,1075,3981,859540.8
3058,92811,37,0,0,5,10,7,2004,1,1,3500,6653,381,1,0,6594,5070,3015,3685,530,4849,9293471.4
3059,45889,42,0,0,69,3,7,2021,0,1,6342,4589,642,0,6,3830,9095,8383,4965,2452,597,4593571.1
3060,141,35,0,1,56,3,4,1997,0,1,8019,4787,422,1,5,9854,1075,5226,7359,8758,965,22670.7
3061,28192,64,1,0,99,1,9,2000,0,1,9956,4922,475,1,10,2935,530,1684,3031,1280,7761,2820880
3062,16046,50,1,0,24,10,4,2007,0,0,509,3534,142,1,6,3726,2452,3685,779,7795,9272,1606948.7
3063,79770,99,1,1,32,8,5,1997,0,1,7151,5070,417,0,8,4975,8758,4965,298,7725,9861,7978838.7
3064,66563,61,1,1,21,6,2,2005,0,1,8926,6929,623,1,10,6653,1280,7359,655,2131,6697,6665417.5
3065,58974,86,0,1,5,6,4,2005,0,0,3534,8951,431,0,10,4589,7795,3031,6651,2530,8146,599038.5
3066,35127,7,0,0,42,1,8,2014,0,1,3129,5365,116,1,0,4787,7725,779,3949,5411,3842,3513571.4
3067,22387,8,0,0,84,5,6,1998,1,0,9968,8149,735,0,4,4922,2131,298,3981,6594,6314,2243743.8
3068,44524,45,1,1,62,1,7,2015,1,1,7093,7710,602,0,0,3534,2530,655,4849,3830,4877,4458898.1
3069,58551,98,0,0,60,9,4,2000,0,0,8019,9552,819,0,9,5070,5411,6651,597,9854,565,5862285
3070,15656,35,1,0,38,9,4,1998,0,0,6581,799,106,0,9,6929,6594,3949,965,2935,949,1573398.8
3071,63648,38,1,1,26,5,3,2015,0,0,7403,6510,558,0,8,8951,3830,3981,7761,3726,8349,6373960.5
3072,69348,24,0,1,80,4,5,2016,0,1,8673,9886,168,1,10,5365,9854,4849,9272,4975,7700,6937939.6
3073,84284,86,0,0,82,4,1,1998,1,1,4010,989,943,0,8,8149,2935,597,9861,6653,9438,8432554.8
3074,6313,22,1,0,47,10,9,2004,0,1,4145,3428,137,0,1,7710,3726,965,6697,4589,4194,640633.4
3075,98267,67,1,1,33,1,8,2009,1,1,755,8293,875,1,1,9552,4975,7761,8146,4787,3354,9828650.9
3076,91757,78,0,1,86,2,3,1999,0,1,4122,564,626,1,8,799,6653,9272,3842,4922,764,9182083.9
3077,78681,38,1,1,20,7,9,2015,0,1,3838,8403,127,1,4,6510,4589,9861,6314,3534,7211,7884526.5
3078,86301,38,0,1,35,2,1,2006,0,0,801,4686,575,0,4,9886,4787,6697,4877,5070,4350,8634295.6
3079,80459,81,1,0,41,4,4,2000,0,0,1222,3185,275,0,3,989,4922,8146,565,6929,6251,8050098.1
3080,43658,38,0,1,48,8,1,2018,0,0,818,1449,991,1,10,3428,3534,3842,949,8951,13,4376638.8
3081,15542,46,0,1,5,8,7,1996,1,0,3471,5306,424,1,4,8293,5070,6314,8349,5365,3488,1556824.6
3082,4308,61,1,0,4,6,7,2003,0,0,9578,7842,798,0,7,564,6929,4877,7700,8149,4694,432778.3
3083,11027,13,1,0,1,1,5,2000,1,0,874,4358,192,0,4,8403,8951,565,9438,7710,3335,1103790.1
3084,32078,91,0,0,65,1,4,2000,0,0,5989,4886,587,0,3,4686,5365,949,4194,9552,7857,3209311.2
3085,27831,11,0,0,64,9,7,1999,1,0,516,1483,458,0,8,3185,8149,8349,3354,799,1742,2788302.9
3086,80693,85,1,0,81,2,4,2018,0,1,8735,3919,771,0,4,1449,7710,7700,764,6510,5573,8078843.8
3087,37853,13,1,0,55,2,5,2019,0,1,1402,5455,348,0,9,5306,9552,9438,7211,9886,7465,3792902.9
3088,55045,75,1,1,39,3,7,2004,1,0,9199,6350,437,1,0,7842,799,4194,4350,989,6181,5511210.4
3089,27503,84,0,1,54,8,9,1995,0,1,5294,2259,332,0,8,522,6510,3354,6251,3428,5070,2752897.5
3090,87587,58,0,1,50,3,8,2020,0,0,8963,1089,211,0,8,6783,9886,764,13,8293,9095,8761570.1
3091,64894,52,0,1,28,1,10,2020,1,1,4239,2197,687,1,5,998,989,7211,3488,564,1075,6495320.1
3092,82928,6,1,0,55,9,2,2007,0,1,5596,4926,379,1,0,4726,3428,4350,4694,8403,530,8297655.7
3093,43503,84,1,1,76,8,8,2000,1,1,8183,606,775,0,3,2589,8293,6251,3335,4686,2452,4357290
3094,79604,37,1,0,69,6,3,2016,0,1,4788,3177,974,1,2,4496,564,13,7857,3185,8758,7965563.6
3095,60721,86,0,1,48,9,2,2015,1,0,1297,3955,854,1,2,8282,8403,3488,1742,1449,1280,6073407.5
3096,25051,38,1,0,32,8,6,1997,0,0,7001,490,905,0,0,5256,4686,4694,5573,5306,7795,2506485.7
3097,41332,80,1,1,37,1,2,1994,1,1,8360,8583,414,1,5,271,3185,3335,7465,7842,7725,4146474.4
3098,93922,81,0,0,86,9,8,2010,1,0,8198,6677,663,1,8,3081,1449,7857,6181,522,2131,9403863.1
3099,99742,46,0,1,75,6,9,2013,1,1,6381,4241,611,1,9,4778,5306,1742,5070,6783,2530,9984910.3
3100,525,88,1,0,18,7,8,1994,1,0,8543,7479,890,1,7,2104,7842,5573,9095,998,5411,56225.4
3101,43418,84,1,0,72,1,5,2000,1,1,6772,465,669,1,4,4310,522,7465,1075,4726,6594,4349322
3102,13910,62,1,1,34,4,1,2015,1,1,7509,3220,765,1,8,7554,6783,6181,530,2589,3830,1404398.5
3103,81316,14,1,1,5,1,6,2006,0,0,3028,1906,169,1,8,732,998,5070,2452,4496,9854,8136403.6
3104,3624,36,0,1,13,5,9,1999,0,0,8251,5943,522,0,0,5208,4726,9095,8758,8282,2935,365077.9
3105,44653,11,1,0,67,5,6,2000,0,0,1276,2551,202,0,1,8377,2589,1075,1280,5256,3726,4473832.2
3106,17353,8,0,1,61,7,3,1993,0,0,6811,968,311,1,2,1555,4496,530,7795,271,4975,1740330.3
3107,66716,8,1,1,36,6,4,2013,1,0,7969,9869,552,1,1,2016,8282,2452,7725,3081,6653,6678899.3
3108,41502,88,0,0,86,2,8,2016,0,1,2261,8938,267,0,7,9452,5256,8758,2131,4778,4589,4155333.6
3109,98857,4,1,1,21,9,8,2016,0,0,8687,1021,133,0,0,7874,271,1280,2530,2104,4787,9889895.6
3110,55709,18,1,0,80,7,2,2015,1,1,3647,3630,814,0,2,3410,3081,7795,5411,4310,4922,5574634.5
3111,2871,76,0,0,52,9,8,2018,1,1,17,9146,747,0,8,7763,4778,7725,6594,7554,3534,298537.8
3112,73903,45,0,0,37,8,6,2017,0,1,2576,2992,526,1,1,6304,2104,2131,3830,732,5070,7397590.7
3113,78797,26,1,1,80,8,2,2014,1,0,9115,8833,889,0,0,8146,4310,2530,9854,5208,6929,7884093.4
3114,10369,19,1,0,41,4,7,1999,0,1,782,7874,131,1,10,949,7554,5411,2935,8377,8951,1044857.9
3115,12148,41,1,0,50,1,8,1997,0,0,2131,7997,770,1,6,3151,732,6594,3726,1555,5365,1218447.7
3116,41418,42,1,1,35,8,10,2004,0,0,9180,4193,109,0,8,8369,5208,3830,4975,2016,8149,4145160.4
3117,50465,64,0,1,20,5,10,1994,0,0,793,6690,470,0,5,5461,8377,9854,6653,9452,7710,5051447.4
3118,72938,85,1,1,5,5,6,2007,1,1,7833,3208,189,1,8,4978,1555,2935,4589,7874,9552,7299819.7
3119,93690,21,0,0,39,2,4,1995,1,1,1399,835,493,0,6,5519,2016,3726,4787,3410,799,9372359.5
3120,75755,89,1,1,58,5,8,2021,1,0,7753,1820,918,0,8,1552,9452,4975,4922,7763,6510,7581701
3121,28792,35,0,1,50,8,4,2009,0,0,251,2179,449,1,5,2179,7874,6653,3534,6304,9886,2885914.9
3122,78797,62,1,0,62,7,2,2014,1,1,5024,8349,982,0,5,9959,3410,4589,5070,8146,989,7884093.4
3123,13296,5,0,0,64,2,2,1993,1,1,5654,9323,681,1,9,3641,7763,4787,6929,949,3428,1336777.3
3124,1973,41,1,0,42,7,6,2000,1,0,2325,5564,849,0,7,6181,6304,4922,8951,3151,8293,201809
3125,94847,58,1,1,25,7,7,2020,0,1,6410,6377,308,0,8,1398,8146,3534,5365,8369,564,9493047.1
3126,31141,55,0,1,4,10,8,2020,1,1,6294,1203,973,0,10,8306,949,5070,8149,5461,8403,3118168
3127,47497,26,0,1,36,5,8,2009,0,0,1612,8861,552,0,5,6297,3151,6929,7710,4978,4686,4761272.9
3128,16888,12,1,0,51,5,7,1996,1,1,4303,3724,859,0,3,4432,8369,8951,9552,5519,3185,1694620.6
3129,58036,92,1,0,26,7,7,2006,0,0,5184,530,507,1,5,4578,5461,5365,799,1552,1449,5810570.6
3130,1863,82,1,1,81,1,4,2000,0,0,7113,8,4,1,1,1246,4978,8149,6510,2179,5306,197006
3131,40911,85,1,1,41,10,4,2000,0,0,2174,6205,109,0,1,5894,5519,7710,9886,9959,7842,4100225.2
3132,56505,62,0,0,64,5,1,2003,0,0,3497,3873,929,0,5,5965,1552,9552,989,3641,522,5651670.3
3133,47803,51,0,0,70,8,9,1995,1,1,979,8889,755,0,0,4787,2179,799,3428,6181,6783,4785479.5
3134,4680,11,1,0,67,5,8,2014,0,1,1446,3442,707,1,7,7934,9959,6510,8293,1398,998,474716.4
3135,36219,18,1,1,46,1,7,2003,1,1,9923,6500,209,1,9,7338,3641,9886,564,8306,4726,3634081.3
3136,93568,64,0,1,60,9,2,2000,1,1,5336,9643,626,1,1,2453,6181,989,8403,6297,2589,9361261.2
3137,41276,91,1,0,43,1,6,2000,0,0,9039,9450,386,1,6,6108,1398,3428,4686,4432,4496,4136486.2
3138,19341,32,1,1,41,8,2,2000,1,1,1318,7889,418,0,1,1241,8306,8293,3185,4578,8282,1936026
3139,28452,13,0,1,13,5,5,2007,0,0,8542,3151,536,1,9,5800,6297,564,1449,1246,5256,2849892.7
3140,84577,62,0,0,63,6,6,2000,1,0,6386,8512,375,0,0,4844,4432,8403,5306,5894,271,8467175.1
3141,27725,58,1,1,64,3,10,1993,0,0,5726,5829,369,0,5,727,4578,4686,7842,5965,3081,2774997.3
3142,55039,3,1,0,97,7,4,2000,0,0,7668,3274,626,1,6,7088,1246,3185,522,4787,4778,5515121.2
3143,34162,47,0,1,5,7,8,2018,1,0,6417,6845,826,1,7,1215,5894,1449,6783,7934,2104,3426173.8
3144,41276,22,1,1,61,2,1,2000,1,1,80,3479,694,1,5,7576,5965,5306,998,7338,4310,4136486.2
3145,16249,35,1,0,89,2,9,2009,0,1,4237,3735,242,1,5,6550,4787,7842,4726,2453,7554,1627810.9
3146,16348,24,0,0,4,9,9,2008,1,0,8,1773,638,0,4,4708,7934,522,2589,6108,732,1640404.8
3147,80622,52,0,1,69,10,5,2015,1,0,7184,8312,786,1,0,4624,7338,6783,4496,1241,5208,8069026.5
3148,75749,84,1,0,54,6,6,2010,1,1,8979,7176,322,0,4,8751,2453,998,8282,5800,8377,7579803
3149,43369,41,0,1,34,3,5,2000,1,0,8163,235,498,1,4,3968,6108,4726,5256,4844,1555,4341769.1
3150,55845,9,0,0,10,10,6,2019,1,0,9378,678,308,1,7,2013,1241,2589,271,727,2016,5588845.9
3151,20346,49,1,0,34,8,5,1996,0,0,6414,4358,388,1,10,7945,5800,4496,3081,7088,9452,2039146.6
3152,14982,14,0,1,74,5,9,2000,0,1,3023,4045,451,1,6,4833,4844,8282,4778,1215,7874,1504671.2
3153,18243,20,0,0,20,4,6,1995,0,0,6782,5174,117,0,0,8764,727,5256,2104,7576,3410,1826399.5
3154,30572,75,0,0,26,8,10,2008,0,0,5359,3537,401,0,4,4694,7088,271,4310,6550,7763,3058110.8
3155,21208,58,0,0,89,6,9,1995,1,0,365,235,213,0,3,4176,1215,3081,7554,4708,6304,2125947.1
3156,54706,64,1,1,50,5,6,2021,1,1,8171,3294,184,0,6,1741,7576,4778,732,4624,8146,5476681.1
3157,79770,32,0,1,64,7,6,1997,0,1,2575,5076,204,1,7,6035,6550,2104,5208,8751,949,7978838.7
3158,84563,2,1,0,17,6,10,2009,0,1,3758,8134,158,1,7,7138,4708,4310,8377,3968,3151,8462338.9
3159,18152,4,0,1,90,2,3,2000,1,1,3586,746,872,0,4,4291,4624,7554,1555,2013,8369,1824872.1
3160,64633,58,1,1,48,3,10,2000,0,1,32,8751,192,0,3,4313,8751,732,2016,7945,5461,6472293.2
3161,97884,27,1,0,50,8,4,1996,1,0,3776,775,206,1,9,2871,3968,5208,9452,4833,4978,9789569.6
3162,9780,95,1,0,60,9,9,2000,1,1,2475,8941,216,1,3,10,2013,8377,7874,8764,5519,982222.2
3163,98350,69,0,0,52,5,2,2000,0,0,4887,9555,950,0,0,9698,7945,1555,3410,4694,1552,9843345.2
3164,41049,33,1,0,26,7,6,2000,0,1,5275,228,985,1,7,1437,4833,2016,7763,4176,2179,4109822
3165,39925,69,1,1,86,3,3,2009,0,0,4896,938,275,0,8,1210,8764,9452,6304,1741,9959,3999341.9
3166,91156,46,0,0,89,8,2,2009,0,1,4830,3737,888,0,3,1554,4694,7874,8146,6035,3641,9120679.9
3167,90665,76,0,1,77,5,6,2005,1,1,9168,9149,984,1,9,5555,4176,3410,949,7138,6181,9077965.5
3168,92242,25,1,0,41,2,10,2009,1,0,759,2797,357,1,10,5615,1741,7763,3151,4291,1398,9232332.9
3169,49579,99,1,0,60,7,8,1996,0,0,3053,2558,713,0,0,7401,6035,6304,8369,4313,8306,4967775.6
3170,4921,4,0,0,81,8,1,2008,1,0,5327,4787,801,0,1,9465,7138,8146,5461,2871,6297,493917.8
3171,93190,43,0,0,52,6,5,1998,1,0,495,2373,549,0,1,299,4291,949,4978,10,4432,9322069.8
3172,58551,96,1,0,89,9,8,2000,0,0,8192,2513,865,0,3,9180,4313,3151,5519,9698,4578,5862285
3173,9494,86,1,0,75,9,3,2015,0,0,6484,652,909,0,7,8181,2871,8369,1552,1437,1246,956275.5
3174,71701,19,0,0,5,8,9,2006,0,0,5484,7821,432,1,7,430,10,5461,2179,1210,5894,7171334.6
3175,45430,98,0,0,86,7,3,1999,1,1,9670,4009,797,1,6,8208,9698,4978,9959,1554,5965,4549681.9
3176,1220,41,1,0,43,5,6,2004,1,0,4233,6469,214,0,7,9909,1437,5519,3641,5555,4787,134474.4
3177,1726,18,0,0,81,8,1,2009,1,0,2473,1698,757,1,1,7204,1210,1552,6181,5615,7934,176425.9
3178,32191,8,1,0,39,1,2,2009,1,1,4152,9909,806,0,5,7136,1554,2179,1398,7401,7338,3224795.9
3179,21112,40,1,0,13,5,1,2019,1,1,7268,6148,638,0,3,9274,5555,9959,8306,9465,2453,2121485.9
3180,91435,80,1,1,49,6,5,2019,0,0,6762,877,811,1,7,6037,5615,3641,6297,299,6108,9153666.9
3181,7330,17,0,0,55,6,9,2014,0,0,6703,957,808,1,7,3894,7401,6181,4432,9180,1241,740586.4
3182,84322,45,1,1,21,5,2,2007,1,0,7268,6939,140,1,2,6904,9465,1398,4578,8181,5800,8437871.7
3183,77618,36,1,0,18,10,1,2019,1,0,2420,7745,458,1,0,5241,299,8306,1246,430,4844,7768108.9
3184,99854,11,1,0,42,7,3,2009,0,0,7612,2626,812,0,9,968,9180,6297,5894,8208,727,9989598.9
3185,95602,88,1,1,68,8,9,2008,0,0,455,7928,454,1,4,7916,8181,4432,5965,9909,7088,9566578.8
3186,20967,5,0,1,6,9,6,2015,1,1,8033,8160,104,0,9,7889,430,4578,4787,7204,1215,2103067.5
3187,10483,45,1,0,41,2,1,2000,1,1,2174,6582,696,0,4,7940,8208,1246,7934,7136,7576,1055996.1
3188,11169,86,1,1,78,6,3,2000,1,0,8902,2048,458,0,8,7685,9909,5894,7338,9274,6550,1135694
3189,51501,61,1,1,63,8,3,2000,1,1,5221,3249,774,1,10,8862,7204,5965,2453,6037,4708,5154868.2
3190,28309,36,1,1,42,8,4,2009,1,0,475,9457,501,0,5,8285,7136,4787,6108,3894,4624,2838029.9
3191,64021,39,1,0,39,10,1,2018,1,0,7584,3566,237,1,1,126,9274,7934,1241,6904,8751,6412082.8
3192,78256,13,0,0,13,5,4,2006,0,0,564,3223,142,1,5,5378,6037,7338,5800,5241,3968,7832866.6
3193,56701,98,0,0,55,6,4,2008,0,1,8637,262,971,0,3,398,3894,2453,4844,968,2013,5673882.8
3194,56223,2,1,0,64,7,1,1993,0,1,3951,1928,115,1,4,545,6904,6108,727,7916,7945,5634379.3
3195,6284,3,0,0,7,4,6,2016,0,1,5354,7171,768,0,3,3966,5241,1241,7088,7889,4833,631188.6
3196,15179,41,1,0,45,9,8,2016,0,1,4807,4327,130,0,7,7298,968,5800,1215,7940,8764,1523292.6
3197,82525,85,0,0,88,1,6,2008,1,1,5959,3734,393,0,9,8544,7916,4844,7576,7685,4694,8258910.8
3198,11512,67,0,1,88,7,5,2000,1,0,6525,8665,650,1,0,4187,7889,727,6550,8862,4176,1152954.2
3199,29798,99,1,0,33,5,4,2015,1,0,9723,9057,172,1,10,6959,7940,7088,4708,8285,1741,2981776.5
3200,54925,53,0,1,38,5,10,1996,1,1,2844,1145,377,1,7,2427,7685,1215,4624,126,6035,5501546.6
3201,53449,85,0,1,43,8,1,1993,0,1,3108,8035,109,0,6,8929,8862,7576,8751,5378,7138,5351569.3
3202,9780,87,1,1,58,5,3,2000,1,0,2617,8941,786,0,10,1936,8285,6550,3968,398,4291,982222.2
3203,4885,46,0,0,56,7,1,1993,0,0,8619,8043,787,0,2,765,126,4708,2013,545,4313,493693.3
3204,56701,99,0,0,36,1,5,2008,0,0,8845,6595,449,1,2,1373,5378,4624,7945,3966,2871,5673882.8
3205,17705,64,0,0,84,6,9,2003,1,1,8332,1466,822,1,5,2281,398,8751,4833,7298,10,1780034.3
3206,37171,35,0,0,38,3,3,2004,1,0,3689,4291,317,0,2,9881,545,3968,8764,8544,9698,3723277.4
3207,8528,8,0,1,52,8,7,1998,0,1,8497,8625,572,1,0,6783,3966,2013,4694,4187,1437,861004.8
3208,91525,96,0,0,11,2,3,2000,0,1,3500,1318,360,1,3,5035,7298,7945,4176,6959,1210,9158303.2
3209,47027,64,1,0,50,10,8,2017,0,1,988,8754,104,1,4,4387,8544,4833,1741,2427,1554,4704701.7
3210,72794,41,0,0,25,10,9,2019,1,0,7476,951,104,0,10,2500,4187,8764,6035,8929,5555,7281001.9
3211,40372,84,0,1,50,3,8,2000,0,1,5379,8537,1000,0,0,9613,6959,4694,7138,1936,5615,4042590.1
3212,16971,50,0,1,50,8,10,2001,0,0,7997,8793,412,0,4,1537,2427,4176,4291,765,7401,1701160.1
3213,95148,30,0,1,50,6,4,2008,0,0,6259,3509,918,1,10,4164,8929,1741,4313,1373,9465,9522550.8
3214,24386,18,1,1,4,1,7,2004,1,0,782,5029,562,0,10,7864,1936,6035,2871,2281,299,2443941.4
3215,33793,58,0,0,42,5,7,2000,1,1,3946,6375,752,1,5,1886,765,7138,10,9881,9180,3386082
3216,98827,5,1,0,33,4,6,2014,0,0,5205,7251,145,1,4,9071,1373,4291,9698,6783,8181,9886586.4
3217,20444,22,0,1,35,1,5,1993,0,1,2147,8849,327,0,3,4589,2281,4313,1437,5035,430,2049492.3
3218,14436,1,0,1,12,2,9,2000,1,0,9341,1449,711,1,9,7209,9881,2871,1210,4387,8208,1444902.2
3219,14052,5,1,1,74,5,2,2013,0,1,7936,5362,987,0,4,2935,6783,10,1554,2500,9909,1411943.3
3220,27492,13,1,0,10,4,1,2000,0,1,671,6270,675,0,4,2507,5035,9698,5555,9613,7204,2749560.2
3221,1331,86,0,1,65,1,6,1996,1,0,7534,6596,875,1,9,3755,4387,1437,5615,1537,7136,135115.6
3222,87047,56,0,0,30,6,10,2005,0,0,7056,1791,302,1,1,9188,2500,1210,7401,4164,9274,8709056.5
3223,66049,3,0,1,6,7,5,1996,0,0,5369,4578,268,1,1,8652,9613,1554,9465,7864,6037,6605823.6
3224,7228,15,1,0,96,2,2,2000,1,1,1583,4340,737,0,0,4179,1537,5555,299,1886,3894,737118.2
3225,20453,58,1,1,81,5,2,2000,1,0,8771,4887,101,1,8,8627,4164,5615,9180,9071,6904,2055870.1
3226,26486,55,1,1,25,3,8,2000,1,1,847,9376,210,1,8,6840,7864,7401,8181,4589,5241,2655761.2
3227,53753,25,1,1,35,6,1,2008,1,0,7413,7156,342,1,9,3755,1886,9465,430,7209,968,5383162.8
3228,25972,4,0,1,37,6,4,1996,1,1,6846,4329,815,1,4,524,9071,299,8208,2935,7916,2605855.6
3229,50109,5,0,1,14,8,1,2018,1,0,9252,356,246,1,4,7793,4589,9180,9909,2507,7889,5019832.8
3230,7312,89,0,1,85,10,4,2016,0,1,8601,886,733,0,7,723,7209,8181,7204,3755,7940,737475.6
3231,84825,27,0,0,36,5,5,2015,1,1,632,6438,431,1,5,477,2935,430,7136,9188,7685,8484171.5
3232,1866,80,1,0,20,5,2,2000,0,1,9997,121,765,1,4,8862,2507,8208,9274,8652,8862,187470
3233,20210,78,0,1,88,1,2,2007,0,0,5209,5204,218,1,4,6653,3755,9909,6037,4179,8285,2029228.7
3234,70010,9,0,1,9,4,9,2009,0,1,7236,1536,900,0,0,5731,9188,7204,3894,8627,126,7008509.1
3235,16257,86,1,0,35,2,2,2016,0,1,8759,7051,802,0,2,4552,8652,7136,6904,6840,5378,1626865.6
3236,92962,5,1,1,12,9,3,2000,1,0,1574,8651,537,1,9,1754,4179,9274,5241,3755,398,9304587
3237,43906,73,0,0,89,8,6,2013,0,0,8842,4395,606,1,7,9057,8627,6037,968,524,545,4397835.3
3238,57431,38,0,0,65,7,5,2015,1,1,5269,756,226,0,7,973,6840,3894,7916,7793,3966,5752664.5
3239,388,47,0,1,85,2,9,1998,0,0,2591,7497,909,0,1,9638,3755,6904,7889,723,7298,44847.8
3240,42791,49,0,1,69,5,10,2008,0,1,783,8945,635,1,5,8469,524,5241,7940,477,8544,4281322.8
3241,49777,32,1,0,89,9,9,2000,1,0,8377,9266,228,0,8,887,7793,968,7685,8862,4187,4984030
3242,33267,86,0,0,36,1,3,2018,0,0,8626,9465,662,0,8,4027,723,7916,8862,6653,6959,3329395.8
3243,43410,47,1,0,54,5,8,2006,0,0,7788,3057,676,0,6,4956,477,7889,8285,5731,2427,4346921.6
3244,11587,97,1,0,23,8,4,2018,1,1,5459,3031,164,1,6,4722,8862,7940,126,4552,8929,1160638.8
3245,55558,64,1,1,36,1,9,2000,0,1,8498,9616,431,0,1,2002,6653,7685,5378,1754,1936,5559731.1
3246,72495,85,1,1,49,3,5,1994,0,0,4876,9889,431,0,5,406,5731,8862,398,9057,765,7259025.4
3247,60244,38,0,1,8,10,7,2019,1,0,4655,6359,260,1,8,7709,4552,8285,545,973,1373,6031090.9
3248,44718,16,0,0,50,3,8,2008,0,0,3178,5398,921,0,5,2385,1754,126,3966,9638,2281,4478514.8
3249,83710,8,0,0,38,7,6,2010,1,1,2533,6313,287,1,9,1654,9057,5378,7298,8469,9881,8374730
3250,83641,22,0,0,55,6,8,2006,0,0,5144,6912,210,0,4,2485,973,398,8544,887,6783,8365598.6
3251,75520,53,0,1,29,9,2,2000,0,1,3411,5715,470,1,0,64,9638,545,4187,4027,5035,7559921.2
3252,8305,84,0,0,11,8,8,2000,0,1,3254,1237,807,1,9,398,8469,3966,6959,4956,4387,838488.1
3253,89022,48,0,0,44,10,3,2004,0,0,4409,4950,494,1,7,8377,887,7298,2427,4722,2500,8904794.4
3254,41147,83,0,0,55,6,9,2006,1,1,8171,799,384,1,2,3582,4027,8544,8929,2002,9613,4122969.6
3255,76352,88,1,0,16,2,7,2006,0,1,5345,5536,705,1,1,1320,4956,4187,1936,406,1537,7641804.6
3256,51497,99,0,1,32,7,4,1998,1,0,4270,1373,959,0,8,6035,4722,6959,765,7709,4164,5154045.8
